movie_id,movie_title,director(s),top_5_cast
39106,Dragon Ball Z: Bio-Broly,Yoshihiro Ueda,"Masako Nozawa (Son Goten / Son Gokû (voice))
Takeshi Kusao (Trunks (voice))
Daisuke Gori (Mr. Satan (voice))
Mayumi Tanaka (Kuririn (voice))
Miki Ito (Android 18 (voice))"
791155,Secret Headquarters,"Henry Joost, Ariel Schulman","Owen Wilson (Jack)
Michael Peña (Argon)
Walker Scobell (Charlie)
Momona Tamada (Maya)
Keith L. Williams (Berger)"
784651,Fighter,Siddharth Anand,"Hrithik Roshan (Shamsher Pathania (Patty))
Deepika Padukone (Minal Rathore (Minni))
Anil Kapoor (Rakesh Jaisingh (Rocky))
Karan Singh Grover (Sartaaj Gill (Taj))
Sanjeeda Sheikh (Saanchi Gill)"
65364,Sexual Predator,"Rob Spera, Robert Angelo","Angie Everhart (Beth Spinella)
Richard Grieco (J.C. Gale)
Elizabeth Barondes (Caroline Muchey)
Kevin Fry-Bowers (Joe West)
Ray Valenti (Maya Garcia)"
10747,The Outlaw Josey Wales,Clint Eastwood,"Clint Eastwood (Josey Wales)
Chief Dan George (Lone Watie)
Sondra Locke (Laura Lee)
Bill McKinney (Terrill)
John Vernon (Fletcher)"
10047,The Messenger: The Story of Joan of Arc,Luc Besson,"Milla Jovovich (Joan of Arc)
John Malkovich (Charles VII)
Faye Dunaway (Yolande of Aragon)
Dustin Hoffman (Joan's conscience)
Pascal Greggory (The Duke of Alençon)"
37056,Letters to Juliet,Gary Winick,"Amanda Seyfried (Sophie)
Christopher Egan (Charlie)
Gael García Bernal (Victor)
Vanessa Redgrave (Claire)
Franco Nero (Lorenzo)"
621191,Blue Story,Rapman,"Stephen Odubola (Timmy)
Stephen Odubola (Timmy)
Micheal Ward (Marco)
Micheal Ward (Marco)
Khali Best (Killy)"
111224,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,Kenji Kamiyama,"Atsuko Tanaka (Major Motoko Kusanagi (voice))
Osamu Saka (Daisuke Aramaki (voice))
Koichi Yamadera (Togusa (voice))
Rikiya Koyama (Hideo Kuze (voice))
Takashi Onozuka (Paz (voice))"
1339658,"Oh, Hi!",Sophie Brooks,"Molly Gordon (Iris)
Logan Lerman (Isaac)
Geraldine Viswanathan (Max)
John Reynolds (Kenny)
Polly Draper (Mom)"
389053,The Do-Over,Steven Brill,"Adam Sandler (Max Kessler)
David Spade (Charlie)
Paula Patton (Heather)
Kathryn Hahn (Becca)
Nick Swardson (Bob)"
12100,Windtalkers,John Woo,"Nicolas Cage (Sergeant Joe Enders)
Adam Beach (Private Ben Yahzee)
Peter Stormare (Sergeant Eric Hjelmstad)
Noah Emmerich (Corporal Charles Rogers)
Mark Ruffalo (Pappas)"
700979,Friend's Mothers,Jo Tae-ho,"Baek Yoon-jae
Jo Wan-jin
Yoon Joo-I
Lee Hyo-won
Seo Won"
599,Sunset Boulevard,Billy Wilder,"William Holden (Joe Gillis)
Gloria Swanson (Norma Desmond)
Erich von Stroheim (Max von Mayerling)
Nancy Olson (Betty Schaefer)
Fred Clark (Sheldrake)"
11954,Lifeforce,Tobe Hooper,"Steve Railsback (Col. Tom Carlsen)
Peter Firth (Col. Colin Caine)
Frank Finlay (Dr. Hans Fallada)
Mathilda May (Space Girl)
Patrick Stewart (Dr. Armstrong)"
535581,The Dead Don't Die,Jim Jarmusch,"Bill Murray (Chief Cliff Robertson)
Adam Driver (Officer Ronnie Peterson)
Tom Waits (Hermit Bob)
Chloë Sevigny (Officer Mindy Morrison)
Steve Buscemi (Farmer Frank Miller)"
16781,Madea's Family Reunion,Tyler Perry,"Tyler Perry (Madea / Brian / Joe)
Rochelle Aytes (Lisa)
Lisa Arrindell (Vanessa)
Lynn Whitfield (Victoria)
Blair Underwood (Carlos)"
1035982,Hell House LLC Origins: The Carmichael Manor,Stephen Cognetti,"Bridget Rose Perrotta (Margot Bentley)
Destiny Leilani Brown (Rebecca Vickers)
James Liddell (Chase Bentley)
Gideon Berger (Patrick Carmichael)
Cayla Berejikian (Catherine Carmichael)"
72331,Abraham Lincoln: Vampire Hunter,Timur Bekmambetov,"Benjamin Walker (Abraham Lincoln)
Dominic Cooper (Henry Sturgess)
Anthony Mackie (Will Johnson)
Mary Elizabeth Winstead (Mary Todd Lincoln)
Rufus Sewell (Adam)"
927107,The Bricklayer,Renny Harlin,"Aaron Eckhart (Vail)
Nina Dobrev (Kate)
Clifton Collins Jr. (Radek)
Tim Blake Nelson (O'Malley)
Ilfenesh Hadera (Tye)"
28978,The Circus,Charlie Chaplin,"Charlie Chaplin (A Tramp)
Al Ernest Garcia (The Circus Proprietor and Ring Master)
Merna Kennedy (The Proprietor's Step-Daughter Merna, a Circus Rider)
Harry Crocker (Rex, a Tight Rope Walker)
George Davis (A Magician)"
1077280,Die Hart,Eric Appel,"Kevin Hart (Kevin Hart)
John Travolta (Ron Wilcox)
Nathalie Emmanuel (Jordan King)
Jean Reno (Claude Van De Velde)
Josh Hartnett (Josh)"
798645,The Running Man,Edgar Wright,"Glen Powell (Ben Richards)
Josh Brolin (Dan Killian)
Michael Cera (Elton Parrakis)
Jayme Lawson (Sheila Richards)
Lee Pace (Evan McCone)"
9394,They Call Me Trinity,Enzo Barboni,"Terence Hill (Trinity)
Bud Spencer (Bambino)
Steffen Zacharias (Jonathan Swift)
Dan Sturkie (Tobias)
Gisela Hahn (Sarah)"
833425,No Exit,Damien Power,"Havana Rose Liu (Darby)
Danny Ramirez (Ash)
Dennis Haysbert (Ed)
David Rysdahl (Lars)
Dale Dickey (Sandi)"
10633,In the Heat of the Night,Norman Jewison,"Sidney Poitier (Virgil Tibbs)
Rod Steiger (Police Chief Bill Gillespie)
Warren Oates (Deputy Sam Wood)
Peter Whitney (Deputy Courtney)
Lee Grant (Mrs. Leslie Colbert)"
48266,Ma mère,Christophe Honoré,"Isabelle Huppert (Héléne)
Louis Garrel (Pierre)
Joana Preiss (Réa)
Emma de Caunes (Hansi)
Jean-Baptiste Montagut (Loulou)"
10202,Bedtime Stories,Adam Shankman,"Adam Sandler (Skeeter Bronson)
Keri Russell (Jill)
Guy Pearce (Kendall)
Courteney Cox (Wendy)
Lucy Lawless (Aspen)"
11708,Chitty Chitty Bang Bang,Ken Hughes,"Dick Van Dyke (Caractacus Potts)
Sally Ann Howes (Truly Scrumptious)
Lionel Jeffries (Grandpa Potts)
Gert Fröbe (Baron Bomburst)
Anna Quayle (Baroness Bomburst)"
44741,Malicious,Salvatore Samperi,"Laura Antonelli (Angela)
Turi Ferro (Ignazio)
Alessandro Momo (Nino)
Tina Aumont (Luciana)
Lilla Brignone (Granma)"
1245,The Remains of the Day,James Ivory,"Anthony Hopkins (James Stevens)
Emma Thompson (Miss Kenton)
James Fox (Lord Darlington)
Christopher Reeve (Jack Lewis)
Hugh Grant (Reginald Cardinal)"
1339772,The Devil's Bride,Azhar Kinoi Lubis,"Erika Carlina (Echa)
Emir Mahira (Ariel)
Wavi Zihan (Ema)
Ruth Marini (Linda)
Alfie Alfandy (Ustad Zaini)"
68828,Outlanders,Katsuhisa Yamada,"Fumi Hirano (Princess Kahm (voice))
Mitsuo Iwata (Tetsuya Wakatsuki (voice))
Akira Kamiya (Nao (voice))
Kenji Utsumi (Geobaldi (voice))
Emi Shinohara (Pon / Bon / Hon (voice))"
8843,The Cell,Tarsem Singh,"Jennifer Lopez (Catherine Deane)
Vince Vaughn (Peter Novak)
Vincent D'Onofrio (Carl Rudolph Stargher)
Catherine Sutherland (Anne Marie Vicksey)
James Gammon (Teddy Lee)"
133121,Resident Evil: Damnation,Makoto Kamiya,"Matthew Mercer (Leon S. Kennedy (voice))
Courtenay Taylor (Ada Wong (voice))
Robin Sachs (Ataman / Ivan Judanovich (voice))
Dave Wittenberg (Buddy / Alexander 'Sasha' Kozachenko (voice))
Wendee Lee (Svetlana Belikova (voice))"
864,Cool Runnings,Jon Turteltaub,"Leon (Derice Bannock)
Doug E. Doug (Sanka Coffie)
Rawle D. Lewis (Junior Bevil)
Malik Yoba (Yul Brenner)
John Candy (Irv)"
60935,The Thing,Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead (Kate Lloyd)
Joel Edgerton (Sam Carter)
Ulrich Thomsen (Dr. Sander Halvorson)
Eric Christian Olsen (Adam Finch)
Adewale Akinnuoye-Agbaje (Derek Jameson)"
901121,Cobweb,Kim Jee-woon,"Song Kang-ho (Director Kim)
Lim Soo-jung (Min-ja)
Oh Jung-se (Ho-se)
Jeon Yeo-been (Mido)
Krystal Jung (Yu-rim)"
13403,Hedwig and the Angry Inch,John Cameron Mitchell,"John Cameron Mitchell (Hedwig)
Miriam Shor (Yitzhak)
Stephen Trask (Skszp)
Theodore Liscinski (Jacek)
Rob Campbell (Krzysztof)"
296100,The Night Before,Jonathan Levine,"Joseph Gordon-Levitt (Ethan)
Seth Rogen (Isaac)
Anthony Mackie (Chris)
Lizzy Caplan (Diana)
Jillian Bell (Betsy)"
8066,Stay,Marc Forster,"Ewan McGregor (Sam Foster)
Naomi Watts (Lila Culpepper)
Ryan Gosling (Henry Letham)
Kate Burton (Mrs. Letham)
Elizabeth Reaser (Athena)"
630004,The Vault,Jaume Balagueró,"Freddie Highmore (Thom)
Astrid Bergès-Frisbey (Lorraine)
Jose Coronado (Gustavo)
Liam Cunningham (Walter)
Sam Riley (James)"
415010,Ravenous,Robin Aubert,"Marc-André Grondin (Bonin)
Monia Chokri (Tania)
Charlotte St-Martin (Zoé)
Micheline Lanctôt (Pauline)
Marie-Ginette Guay (Thérèse)"
889675,The Pod Generation,Sophie Barthes,"Emilia Clarke (Rachel)
Chiwetel Ejiofor (Alvy)
Rosalie Craig (Linda Wozcheck)
Vinette Robinson (Alice)
Kathryn Hunter (Post Office Clerk)"
22968,Father's Little Dividend,Vincente Minnelli,"Spencer Tracy (Stanley Banks)
Joan Bennett (Ellie Banks)
Elizabeth Taylor (Kay Dunstan)
Don Taylor (Buckley Dunstan)
Billie Burke (Doris Dunstan)"
924482,The Ledge,Howard J. Ford,"Brittany Ashworth (Kelly)
Nathan Welsh (Reynolds)
Anaïs Parello (Sophie)
Louis Boyer (Nathan)
Ben Lamb (Joshua)"
17529,True Grit,Henry Hathaway,"John Wayne (Reuben J. ""Rooster"" Cogburn)
Kim Darby (Mattie Ross)
Glen Campbell (""La Boeuf"")
Jeremy Slate (Emmett Quincy)
Robert Duvall (Ned Pepper)"
17335,Obsessed,Steve Shill,"Idris Elba (Derek Charles)
Beyoncé (Sharon Charles)
Ali Larter (Lisa Sheridan)
Jerry O'Connell (Ben)
Christine Lahti (Detective Monica Reese)"
44361,Mother and Son,Aleksandr Sokurov,"Aleksei Ananishnov (Son)
Gudrun Geyer (Mother)"
1206647,太陽の戦士レオーナ SEASONⅡ 史上最悪の強敵襲来！[前編] -宇宙魔少女アローマ&教師魔人スパルタン-,Sosuke Higashimura,"Narumi Okawa
Akane Kagurazaka
田中勇紀"
242095,The Signal,William Eubank,"Brenton Thwaites (Nic Eastman)
Olivia Cooke (Haley Peterson)
Beau Knapp (Jonah Breck)
Laurence Fishburne (Dr. Wallace Damon)
Robert Longstreet (James)"
1278162,Panor,Puttipong Saisrikaew,"Cherprang Areekul (Panor)
Jackrin Kungwankiatichai (Piak)
Chalita Suansane (Nuan)
Rattanawadee Wongtong (Jib)
Nuttawatt Thanathaveeprasert (Pong)"
42701,The Shooting,Monte Hellman,"Warren Oates (Willett Gashade)
Will Hutchins (Coley Boyard)
Millie Perkins (Woman)
Jack Nicholson (Billy Spear)
Charles Eastman (Bearded Man)"
450001,Master Z: Ip Man Legacy,Yuen Woo-Ping,"Zhang Jin (Cheung Tin Chi)
Dave Bautista (Davidson)
Michelle Yeoh (Tso Ngan Kwan)
Xing Yu (Fu)
Liu Yan (Julia)"
454639,Masters of the Universe,Travis Knight,"Nicholas Galitzine (Adam / He-Man)
Camila Mendes (Teela)
Alison Brie (Evil-Lyn)
Idris Elba (Duncan / Man-At-Arms)
Jared Leto (Skeletor)"
283859,The Gigolo,Hiromitsu Ota,"Koichi Yamadera (Jin Kaitō (voice))
Masako Katsuki (Ai Mizushima (voice))
Naoko Matsui (Ranko (voice))
Daisuke Gori (Hazukura Boss (voice))
Satoko Kitô (Kimono Beauty (voice))"
351964,The Escort,Will Slocombe,"Lyndsy Fonseca (Natalie)
Michael Doneger (Mitch)
Tommy Dewey (JP)
Bruce Campbell (Charles)
Rachel Resheff (Emily)"
1294933,Mi Gallo,Miguel Molleda,"Guillermo Iván
Óscar López
Alfredo Rios El Komander
Alejandro Escalante"
878361,Big George Foreman,George Tillman Jr.,"Khris Davis (George Foreman)
Forest Whitaker (Doc Broadus)
Sullivan Jones (Muhammad Ali)
Deion Smith (Roy Foreman)
Matthew Glave (Howard Cosell)"
653851,Devotion,J.D. Dillard,"Jonathan Majors (Jesse Brown)
Glen Powell (Thomas J. Hudner Jr.)
Christina Jackson (Daisy Brown)
Thomas Sadoski (Dick Cevoli)
Daren Kagasoff (Bill Koenig)"
10323,Clash of the Titans,Desmond Davis,"Harry Hamlin (Perseus)
Judi Bowker (Andromeda)
Burgess Meredith (Ammon)
Maggie Smith (Thetis)
Ursula Andress (Aphrodite)"
740903,The Unhealer,Martin Guigui,"Natasha Henstridge (Bernice)
Lance Henriksen (Pflueger)
Adam Beach (Sheriff Adler)
Chris Browning (Gus)
Branscombe Richmond (Red Elk)"
95993,Demon Slayer,James Cotten,"Michelle Acuna (Alicia / Elodia)
Monique Deville (Tamara)
Hanna Lee (Claudia)
Howard Williams Jr. (Tyson)
Adam Huss (Phillip)"
449992,The Night Comes for Us,Timo Tjahjanto,"Joe Taslim (Ito)
Iko Uwais (Arian)
Julie Estelle (The Operator)
Sunny Pang (Chien Wu)
Asha Kenyeri Bermudez (Reina)"
1738,Next,Lee Tamahori,"Nicolas Cage (Cris Johnson / Frank Cadillac)
Julianne Moore (Callie Ferris)
Jessica Biel (Liz Cooper)
Thomas Kretschmann (Mr. Smith)
Jim Beaver (Wisdom)"
22408,Rage at Dawn,Tim Whelan,"Randolph Scott (James Barlow)
Forrest Tucker (Frank Reno)
Mala Powers (Laura Reno)
J. Carrol Naish (Simeon 'Sim' Reno)
Edgar Buchanan (Judge)"
15157,Another Cinderella Story,Damon Santostefano,"Selena Gomez (Mary Santiago)
Selena Gomez (Mary Santiago)
Drew Seeley (Joey Parker)
Drew Seeley (Joey Parker)
Jane Lynch (Dominique Blatt)"
1266675,A Whale,Pablo Hernando,"Ingrid García Jonsson (Ingrid)
Ramón Barea (Melville)
Kepa Errasti (Jonás)
Óscar Pastor (Abasolo)
David Pareja (Durán)"
13056,Punisher: War Zone,Lexi Alexander,"Ray Stevenson (Frank Castle)
Dominic West (Billy / Jigsaw)
Julie Benz (Angela)
Colin Salmon (Paul Budiansky)
Doug Hutchison (Loony Bin Jim)"
97367,The Place Beyond the Pines,Derek Cianfrance,"Ryan Gosling (Luke Glanton)
Bradley Cooper (Avery Cross)
Eva Mendes (Romina Gutierrez)
Rose Byrne (Jennifer Cross)
Ray Liotta (Peter Deluca)"
10559,Frequency,Gregory Hoblit,"Dennis Quaid (Frank Sullivan)
Jim Caviezel (John Sullivan)
Shawn Doyle (Jack Shepard)
Elizabeth Mitchell (Julia Sullivan)
Andre Braugher (Satch DeLeon)"
10025,Just My Luck,Donald Petrie,"Lindsay Lohan (Ashley Albright)
Chris Pine (Jake Hardin)
Samaire Armstrong (Maggie)
Bree Turner (Dana)
Faizon Love (Damon Phillips)"
864692,Pathaan,Siddharth Anand,"Shah Rukh Khan (Pathaan)
Deepika Padukone (Rubina Mohsin)
John Abraham (Jim)
Dimple Kapadia (Nandini)
Ashutosh Rana (Sunil Luthra)"
1544,Imagine Me & You,Ol Parker,"Piper Perabo (Rachel)
Lena Headey (Luce)
Matthew Goode (Heck)
Celia Imrie (Tessa)
Anthony Stewart Head (Ned)"
9007,Just Like Heaven,Mark Waters,"Reese Witherspoon (Dr. Elizabeth Masterson)
Mark Ruffalo (David Abbott)
Donal Logue (Jack Houriskey)
Dina Spybey-Waters (Abby Brody)
Ben Shenkman (Dr. Brett Rushton)"
9718,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,"Will Ferrell (Ricky Bobby)
John C. Reilly (Cal Naughton, Jr.)
Sacha Baron Cohen (Jean Girard)
Gary Cole (Reese Bobby)
Michael Clarke Duncan (Lucius Washington)"
1266992,Balinsasayaw,Rodante Pajemna Jr.,"Apple Dy (Ivy)
Aiko Garcia (Rowena)
Benz Sangalang (Carlo)
Jonica Lazo (Sandra)
Aria Bench (Mona)"
264529,The Obscure Spring,Ernesto Contreras,"Irene Azuela (Pina)
José María Yázpik (Igor)
Cecilia Suárez (Flora)
Hayden Meyenberg (Lorenzo)
Margarita Sanz (María)"
12902,Scooby-Doo! and the Loch Ness Monster,"Scott Jeralds, Joe Sichta","Frank Welker (Scooby-Doo / Fred Jones / Lachlan Haggart (voice))
Casey Kasem (Shaggy Rogers (voice))
Mindy Cohn (Velma Dinkley (voice))
Grey DeLisle (Daphne Blake / Shannon Blake (voice))
Michael Bell (Duncan MacGubbin / Mcintyre (voice))"
11011,Ri¢hie Ri¢h,Donald Petrie,"Macaulay Culkin (Richie Rich)
John Larroquette (Lawrence Van Dough)
Edward Herrmann (Richard Rich)
Christine Ebersole (Regina Rich)
Jonathan Hyde (Herbert Cadbury)"
10866,Joy Ride,John Dahl,"Paul Walker (Lewis Thomas)
Steve Zahn (Fuller Thomas)
Leelee Sobieski (Venna)
Ted Levine (Rusty Nail (voice) (uncredited))
Michael McCleery (Officer Akins)"
82650,Diary of a Wimpy Kid: Dog Days,David Bowers,"Zachary Gordon (Greg Heffley)
Robert Capron (Rowley Jefferson)
Devon Bostick (Rodrick Heffley)
Peyton List (Holly Hills)
Steve Zahn (Frank Heffley)"
11191,Mystic Pizza,Donald Petrie,"Julia Roberts (Daisy)
Annabeth Gish (Kat)
Lili Taylor (JoJo)
Vincent D'Onofrio (Bill)
William R. Moses (Tim)"
384527,Dolce... calda Lisa,Adriano Tagliavia,"Luigina Rocchi (Lisa)
Francesco Parisi (Lisa's husband)
Mario Cutini (Marco)
Maruska Ferretti (Patrizia, Marco's lover)
Enzo Fisichella (The Count)"
731900,Miss Andy,Teddy Chin,"Lee Lee-Zen (Andy/Evon)
Ruby Lin (Sophia)
Jack Tan (Teck)
Kyzer Tou (Kang)
JoA James (Lucy)"
40662,Batman: Under the Red Hood,Brandon Vietti,"Bruce Greenwood (Batman / Bruce Wayne (voice))
Jensen Ackles (Red Hood / Jason Todd (voice))
Neil Patrick Harris (Nightwing (voice))
Jason Isaacs (Ra's al Ghul (voice))
John DiMaggio (Joker (voice))"
539885,Ava,Tate Taylor,"Jessica Chastain (Ava)
John Malkovich (Duke)
Common (Michael)
Colin Farrell (Simon)
Geena Davis (Bobbi)"
376290,Miss Sloane,John Madden,"Jessica Chastain (Madeline Elizabeth Sloane)
Mark Strong (Rodolfo Vittorio Schmidt)
Gugu Mbatha-Raw (Esme Manucharian)
Alison Pill (Jane Molloy)
Michael Stuhlbarg (Pat Connors)"
80184,The Hidden Face,Andrés Baiz,"Quim Gutiérrez (Adrián)
Martina García (Fabiana)
Clara Lago (Belén)
Alexandra Stewart (Emma)
María Soledad Rodríguez (Mesera)"
39102,Dragon Ball Z: Lord Slug,Mitsuo Hashimoto,"Toshio Furukawa (Piccolo (voice))
Kenji Utsumi (Slug / Shenlong (voice))
Masako Nozawa (Son Goku / Son Gohan (voice))
Mayumi Tanaka (Kuririn / Yajirobe (voice))
Joji Yanami (North Kaiou (voice))"
2309,Inkheart,Iain Softley,"Brendan Fraser (Mo 'Silvertongue' Folchart)
Sienna Guillory (Resa)
Andy Serkis (Capricorn)
Eliza Bennett (Meggie Folchart)
Paul Bettany (Dustfinger)"
11232,Kate & Leopold,James Mangold,"Meg Ryan (Kate McKay)
Hugh Jackman (Leopold)
Liev Schreiber (Stuart Besser)
Breckin Meyer (Charlie McKay)
Natasha Lyonne (Darci)"
14136,The Love Bug,Robert Stevenson,"Dean Jones (Jim Douglas)
Michele Lee (Carole Bennett)
David Tomlinson (Peter Thorndyke)
Buddy Hackett (Tennessee Steinmetz)
Joe Flynn (Havershaw)"
11583,The First Great Train Robbery,Michael Crichton,"Sean Connery (Edward Pierce)
Donald Sutherland (Robert Agar)
Lesley-Anne Down (Miriam)
Susan Hallinan (Emma Barnes)
Alan Webb (Edgar Trent)"
6878,Homeward Bound: The Incredible Journey,Duwayne Dunham,"Michael J. Fox (Chance (voice))
Sally Field (Sassy (voice))
Don Ameche (Shadow (voice))
Kevin Chevalia (Jamie Seaver)
Benj Thall (Peter Burnford)"
1075335,Little Bone Lodge,Matthias Hoene,"Joely Richardson (Ma)
Sadie Soverall (Maisy)
Neil Linpow (Jack)
Harry Cadby (Matty)
Roger Ajogbe (Pa)"
8844,Jumanji,Joe Johnston,"Robin Williams (Alan Parrish)
Kirsten Dunst (Judy Shepherd)
Bradley Pierce (Peter Shepherd)
Bonnie Hunt (Sarah Whittle)
Jonathan Hyde (Samuel Alan Parrish / Van Pelt)"
142061,"Batman: The Dark Knight Returns, Part 2",Jay Oliva,"Peter Weller (Batman / Bruce Wayne (voice))
Ariel Winter (Robin / Carrie Kelley (voice))
David Selby (Commissioner Gordon (voice))
Michael Emerson (Joker (voice))
Mark Valley (Clark Kent / Superman (voice))"
720321,Breathe,Stefon Bristol,"Jennifer Hudson (Maya)
Milla Jovovich (Tess)
Quvenzhané Wallis (Zora)
Common (Darius)
Sam Worthington (Lucas)"
353577,Love at First Sight,Vanessa Caswill,"Haley Lu Richardson (Hadley Sullivan)
Ben Hardy (Oliver Jones)
Rob Delaney (Andrew Sullivan)
Katrina Nare (Charlotte)
Jameela Jamil (Narrator (voice))"
158011,The Call,Brad Anderson,"Halle Berry (Jordan Turner)
Abigail Breslin (Casey Welson)
Morris Chestnut (Officer Paul Phillips)
Michael Eklund (Michael Foster)
David Otunga (Officer Jake Devans)"
271969,Ben-Hur,Timur Bekmambetov,"Jack Huston (Judah Ben-Hur)
Pilou Asbæk (Pontius Pilate)
Rodrigo Santoro (Jésus Christ)
Morgan Freeman (Sheik Ilderim)
Ayelet Zurer (Naomi Ben-Hur)"
9760,Epic Movie,"Jason Friedberg, Aaron Seltzer","Kal Penn (Edward)
Adam Campbell (Peter)
Jennifer Coolidge (White Bitch)
Jayma Mays (Lucy)
Faune Chambers Watkins (Susan)"
4141,Shoot 'Em Up,Michael Davis,"Clive Owen (Smith)
Monica Bellucci (Donna Quintano)
Paul Giamatti (Hertz)
Stephen McHattie (Hammerson)
Greg Bryk (Lone Man)"
676547,Prey for the Devil,Daniel Stamm,"Jacqueline Byers (Sister Ann)
Colin Salmon (Father Quinn)
Christian Navarro (Father Dante)
Lisa Palfrey (Sister Euphemia)
Nicholas Ralph (Father Raymond)"
265195,Wild Tales,Damián Szifron,"Ricardo Darín (Simón Fisher (segment ""Bombita""))
Leonardo Sbaraglia (Diego (segment ""El más fuerte""))
Érica Rivas (Romina (segment ""Hasta que la muerte nos separe""))
Oscar Martínez (Mauricio (segment ""La propuesta""))
Rita Cortese (Cook (segment ""Las ratas""))"
1249013,Jugaremos en el bosque,"Alejandra Cárdenas, Guillermo Granillo","Lucía Gómez-Robledo (Josefina)
Alejandro Cuétara (Curo Francisco)
Julieta Egurrola (Rosa)
Arturo Ripstein (Don Francisco (Patriarca))
Lucía Uribe (Mariana)"
10775,Infernal Affairs,"Alan Mak Siu-Fai, Andrew Lau","Andy Lau (Lau Kin Ming)
Tony Leung (Chan Wing Yan)
Anthony Wong (Wong Chi Shing)
Eric Tsang (Hon Sam)
Kelly Chen (Lee Sum Yee)"
667739,The Man from Toronto,Patrick Hughes,"Kevin Hart (Teddy)
Woody Harrelson (The Man From Toronto)
Kaley Cuoco (Anne)
Jasmine Mathews (Lori)
Lela Loren (Daniela Marin)"
11645,Ran,Akira Kurosawa,"Tatsuya Nakadai (Lord Hidetora Ichimonji)
Akira Terao (Taro Takatora Ichimonji)
Jinpachi Nezu (Jiro Masatora Ichimonji)
Daisuke Ryū (Saburo Naotora Ichimonji)
Mieko Harada (Lady Kaede)"
842328,Wish You Were Here,Julia Stiles,"Isabelle Fuhrman (Charlotte)
Mena Massoud (Adam)
Gabby Kono (Helen)
Jimmie Fails (Seth)
Josh Caras (Roddy)"
570595,Russian Nymphet: Temptation,Armen Oganezov,"Oleg Bilitsky (Aleksandr)
Valeria Nemchenko (Model)"
10083,No Way Out,Roger Donaldson,"Kevin Costner (Lt. Cmdr. Tom Farrell)
Gene Hackman (Defense Secretary David Brice)
Sean Young (Susan Atwell)
Will Patton (Scott Pritchard)
Howard Duff (Senator William 'Billy' Duvall)"
405871,On the Beach,Junichi Suzuki,"Rei Akasaka (Sumiko Shikishima(敷島澄子))
Aki Hayasaka (Naomi Shikishima(敷島直美))
Hideaki Tezuka (Michitarô Ogisu / Servant of the villa(荻須道太郎))
Sadami Sakamoto (Tsuguo Nishina(仁科継男))
Ranko Mizuki (Moeko Shikishima - Sumiko's Step Mother(敷島萌子))"
38410,The Poughkeepsie Tapes,John Erick Dowdle,"Stacy Chbosky (Cheryl Dempsey)
Ben Messmer (Edward 'Ed' Carver)
Lou George (Felton Lewis)
Ivar Brogger (Leonard Schway)
Michael Lawson (Simon Alray)"
850920,The Parenting,Craig Johnson,"Brandon Flynn (Josh)
Nik Dodani (Rohan)
Brian Cox (Frank)
Edie Falco (Sharon)
Lisa Kudrow (Liddy)"
393457,Fences,Denzel Washington,"Denzel Washington (Troy Maxson)
Viola Davis (Rose Maxson)
Stephen McKinley Henderson (Jim Bono)
Jovan Adepo (Cory Maxson)
Russell Hornsby (Lyons Maxson)"
11522,Pretty in Pink,Howard Deutch,"Molly Ringwald (Andie Walsh)
Andrew McCarthy (Blane McDonough)
Jon Cryer (Philip F. 'Duckie' Dale)
Annie Potts (Iona)
Harry Dean Stanton (Jack Walsh)"
9277,The Sting,George Roy Hill,"Paul Newman (Henry Gondorff)
Robert Redford (Johnny Hooker)
Robert Shaw (Doyle Lonnegan)
Charles Durning (Lt. Wm. Snyder)
Ray Walston (J.J. Singleton)"
